Dataset,Dataset_File,OpenML_ID,Instances,Features,IR,IR_Category,Feature_Interval,Feature_Interval_Order,Majority_Count,Minority_Count,Fold,Oversampler,Variant,SVM,Model,Precision,Recall,AUC_PR,GMean,Generated_Samples,Synthetic_Added,Majority_Removed,Net_Row_Change,Resample_Time_s,Time_per_Generated_ms,Time_per_Instance_ms,Model_Fit_Time_s,Prediction_Time_s,Sampler_Status,Model_Status,Seed
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,DT,0.7188,0.8214,0.6472,0.8356,18,18,53,-35,0.0394,2.1895,2.1895,0.0031,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,RF,0.8621,0.8929,0.9482,0.9129,18,18,53,-35,0.0394,2.1895,2.1895,0.1664,0.0144,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,LightGBM,0.8,0.8571,0.9431,0.8783,18,18,53,-35,0.0394,2.1895,2.1895,0.0255,0.0034,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,DT,0.88,0.7857,0.7596,0.864,5,5,0,5,0.0077,1.5369,1.5369,0.0031,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,RF,0.9259,0.8929,0.9497,0.929,5,5,0,5,0.0077,1.5369,1.5369,0.1639,0.0139,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,LightGBM,0.8889,0.8571,0.9554,0.9024,5,5,0,5,0.0077,1.5369,1.5369,0.0271,0.0034,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,DT,0.8621,0.8929,0.8038,0.9129,35,35,0,35,0.0121,0.3468,0.3468,0.0042,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,RF,0.8966,0.9286,0.9349,0.9392,35,35,0,35,0.0121,0.3468,0.3468,0.1902,0.0143,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,LightGBM,0.8929,0.8929,0.9407,0.921,35,35,0,35,0.0121,0.3468,0.3468,0.0288,0.0036,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,DT,0.6875,0.7857,0.6084,0.8092,1,1,53,-52,0.0315,31.4713,31.4713,0.0028,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,RF,0.8667,0.9286,0.9537,0.9309,1,1,53,-52,0.0315,31.4713,31.4713,0.1567,0.0139,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,LightGBM,0.7742,0.8571,0.9371,0.8701,1,1,53,-52,0.0315,31.4713,31.4713,0.0238,0.0036,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,DT,0.6875,0.7857,0.6084,0.8092,20,20,53,-33,0.0354,1.7708,1.7708,0.0028,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,RF,0.8667,0.9286,0.9487,0.9309,20,20,53,-33,0.0354,1.7708,1.7708,0.1627,0.0143,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,LightGBM,0.7812,0.8929,0.9357,0.8881,20,20,53,-33,0.0354,1.7708,1.7708,0.0273,0.0039,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o SVM,w/o SVM,--,DT,0.8571,0.8571,0.7801,0.8944,71,71,47,24,0.0347,0.4882,0.4882,0.003,0.0005,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o SVM,w/o SVM,--,RF,0.7714,0.9643,0.9578,0.9142,71,71,47,24,0.0347,0.4882,0.4882,0.1724,0.0152,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,4,BSSMOTE w/o SVM,w/o SVM,--,LightGBM,0.8065,0.8929,0.9529,0.8964,71,71,47,24,0.0347,0.4882,0.4882,0.0321,0.004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,None,None,--,DT,0.8148,0.7857,0.7084,0.8487,0,0,0,0,0.0015,,,0.0044,0.0007,not_applied,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,None,None,--,RF,0.9259,0.8929,0.9037,0.929,0,0,0,0,0.0015,,,0.1763,0.0144,not_applied,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,None,None,--,LightGBM,0.8929,0.8929,0.8267,0.921,0,0,0,0,0.0015,,,0.0287,0.0042,not_applied,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,SMOTE,Baseline,--,DT,0.8519,0.8214,0.7566,0.8756,124,124,0,124,0.0039,0.0316,0.0316,0.0041,0.0005,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,SMOTE,Baseline,--,RF,0.8929,0.8929,0.8419,0.921,124,124,0,124,0.0039,0.0316,0.0316,0.2048,0.0164,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,SMOTE,Baseline,--,LightGBM,0.8966,0.9286,0.8299,0.9392,124,124,0,124,0.0039,0.0316,0.0316,0.044,0.0042,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,ADASYN,Baseline,--,DT,0.7241,0.75,0.6226,0.8062,124,124,0,127,0.0055,0.044,0.044,0.0045,0.0005,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,ADASYN,Baseline,--,RF,0.8929,0.8929,0.841,0.921,124,124,0,127,0.0055,0.044,0.044,0.1893,0.0147,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,ADASYN,Baseline,--,LightGBM,0.8333,0.8929,0.8429,0.9047,124,124,0,127,0.0055,0.044,0.044,0.0413,0.0042,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BorderlineSMOTE,Baseline,--,DT,0.75,0.8571,0.6883,0.8619,124,124,0,124,0.0054,0.0435,0.0435,0.0043,0.0005,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BorderlineSMOTE,Baseline,--,RF,0.8929,0.8929,0.862,0.921,124,124,0,124,0.0054,0.0435,0.0435,0.2135,0.0188,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BorderlineSMOTE,Baseline,--,LightGBM,0.9259,0.8929,0.8571,0.929,124,124,0,124,0.0054,0.0435,0.0435,0.0389,0.0043,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,KMeansSMOTE,Baseline,--,DT,0.8214,0.8214,0.7316,0.8677,124,124,0,125,0.0132,0.1063,0.1063,0.0035,0.0005,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,KMeansSMOTE,Baseline,--,RF,0.9259,0.8929,0.8973,0.929,124,124,0,125,0.0132,0.1063,0.1063,0.1782,0.0143,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,KMeansSMOTE,Baseline,--,LightGBM,0.8621,0.8929,0.8466,0.9129,124,124,0,125,0.0132,0.1063,0.1063,0.0436,0.0045,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,SVMSMOTE,Baseline,--,DT,0.8519,0.8214,0.7566,0.8756,124,124,0,124,0.013,0.1047,0.1047,0.0047,0.0006,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,SVMSMOTE,Baseline,--,RF,0.8966,0.9286,0.8819,0.9392,124,124,0,124,0.013,0.1047,0.1047,0.1874,0.0153,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,SVMSMOTE,Baseline,--,LightGBM,0.8966,0.9286,0.8478,0.9392,124,124,0,124,0.013,0.1047,0.1047,0.0422,0.0042,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,DT,0.8214,0.8214,0.7316,0.8677,8,8,45,-37,0.0364,4.5501,4.5501,0.0028,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,RF,0.8929,0.8929,0.8429,0.921,8,8,45,-37,0.0364,4.5501,4.5501,0.166,0.016,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,LightGBM,0.9259,0.8929,0.8362,0.929,8,8,45,-37,0.0364,4.5501,4.5501,0.027,0.004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,DT,0.8276,0.8571,0.7548,0.8864,22,22,45,-23,0.0446,2.0271,2.0271,0.0032,0.0005,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,RF,0.8929,0.8929,0.894,0.921,22,22,45,-23,0.0446,2.0271,2.0271,0.1913,0.0148,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,LightGBM,0.8966,0.9286,0.8413,0.9392,22,22,45,-23,0.0446,2.0271,2.0271,0.0272,0.0039,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,DT,0.8214,0.8214,0.7316,0.8677,8,8,0,8,0.0088,1.095,1.095,0.0033,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,RF,0.9259,0.8929,0.862,0.929,8,8,0,8,0.0088,1.095,1.095,0.1769,0.0149,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,LightGBM,0.8966,0.9286,0.8581,0.9392,8,8,0,8,0.0088,1.095,1.095,0.0291,0.0041,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,DT,0.8148,0.7857,0.7084,0.8487,34,34,0,34,0.0114,0.3354,0.3354,0.0039,0.0005,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,RF,0.9231,0.8571,0.9191,0.9103,34,34,0,34,0.0114,0.3354,0.3354,0.1758,0.0148,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,LightGBM,0.8929,0.8929,0.8496,0.921,34,34,0,34,0.0114,0.3354,0.3354,0.0293,0.0035,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,DT,0.8276,0.8571,0.7548,0.8864,12,12,45,-33,0.03,2.5004,2.5004,0.0027,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,RF,0.8929,0.8929,0.8806,0.921,12,12,45,-33,0.03,2.5004,2.5004,0.1657,0.0144,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,LightGBM,0.8929,0.8929,0.8827,0.921,12,12,45,-33,0.03,2.5004,2.5004,0.031,0.0035,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,DT,0.8214,0.8214,0.7316,0.8677,19,19,45,-26,0.0489,2.5726,2.5726,0.0038,0.0006,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,RF,0.8929,0.8929,0.9008,0.921,19,19,45,-26,0.0489,2.5726,2.5726,0.1647,0.014,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,LightGBM,0.8929,0.8929,0.8486,0.921,19,19,45,-26,0.0489,2.5726,2.5726,0.0251,0.0032,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o SVM,w/o SVM,--,DT,0.6757,0.8929,0.6374,0.8452,78,78,45,33,0.0312,0.4005,0.4005,0.003,0.0004,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o SVM,w/o SVM,--,RF,0.8065,0.8929,0.8312,0.8964,78,78,45,33,0.0312,0.4005,0.4005,0.1771,0.0146,success,success,42
Wholesale-customers,wholesale-customers,1511,440,8,2.0986,Low,Features <= 10,1,298,142,5,BSSMOTE w/o SVM,w/o SVM,--,LightGBM,0.8125,0.9286,0.8286,0.9142,78,78,45,33,0.0312,0.4005,0.4005,0.0314,0.0035,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,None,None,--,DT,0.8513,0.8201,0.7146,0.899,0,0,0,0,0.0009,,,0.222,0.0012,not_applied,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,None,None,--,RF,0.9486,0.8445,0.9298,0.9169,0,0,0,0,0.0009,,,4.435,0.1055,not_applied,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,None,None,--,LightGBM,0.9454,0.8445,0.9406,0.9167,0,0,0,0,0.0009,,,0.3098,0.0708,not_applied,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,SMOTE,Baseline,--,DT,0.6881,0.8811,0.6172,0.9196,11696,11696,0,11696,0.027,0.0023,0.0023,0.7637,0.002,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,SMOTE,Baseline,--,RF,0.8772,0.8933,0.9372,0.9392,11696,11696,0,11696,0.027,0.0023,0.0023,11.1991,0.0909,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,SMOTE,Baseline,--,LightGBM,0.8227,0.9055,0.9384,0.9422,11696,11696,0,11696,0.027,0.0023,0.0023,0.3183,0.0506,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,ADASYN,Baseline,--,DT,0.619,0.872,0.5515,0.9082,11696,11696,0,11741,0.0439,0.0038,0.0038,0.4809,0.0013,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,ADASYN,Baseline,--,RF,0.776,0.9085,0.9345,0.9405,11696,11696,0,11741,0.0439,0.0038,0.0038,9.7918,0.099,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,ADASYN,Baseline,--,LightGBM,0.5722,0.9299,0.9344,0.9299,11696,11696,0,11741,0.0439,0.0038,0.0038,0.3328,0.0601,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BorderlineSMOTE,Baseline,--,DT,0.7245,0.8659,0.6396,0.9149,11696,11696,0,11696,0.0422,0.0036,0.0036,0.5409,0.0015,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BorderlineSMOTE,Baseline,--,RF,0.8728,0.8994,0.9277,0.9421,11696,11696,0,11696,0.0422,0.0036,0.0036,10.0952,0.0913,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BorderlineSMOTE,Baseline,--,LightGBM,0.7525,0.9177,0.9252,0.9433,11696,11696,0,11696,0.0422,0.0036,0.0036,0.3559,0.0548,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,KMeansSMOTE,Baseline,--,DT,0.839,0.8262,0.7091,0.9017,11696,11696,0,11697,0.0534,0.0046,0.0046,0.4424,0.0015,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,KMeansSMOTE,Baseline,--,RF,0.9485,0.8415,0.9301,0.9152,11696,11696,0,11697,0.0534,0.0046,0.0046,6.8218,0.0714,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,KMeansSMOTE,Baseline,--,LightGBM,0.9549,0.8384,0.9405,0.9138,11696,11696,0,11697,0.0534,0.0046,0.0046,0.2985,0.0505,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,SVMSMOTE,Baseline,--,DT,0.7593,0.875,0.6758,0.9222,11696,11696,0,11696,0.5939,0.0508,0.0508,0.473,0.0012,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,SVMSMOTE,Baseline,--,RF,0.858,0.9024,0.9306,0.9428,11696,11696,0,11696,0.5939,0.0508,0.0508,9.5449,0.0847,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,SVMSMOTE,Baseline,--,LightGBM,0.7786,0.9116,0.9304,0.9422,11696,11696,0,11696,0.5939,0.0508,0.0508,0.3313,0.0609,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,DT,0.6296,0.8963,0.5738,0.9212,903,903,2656,-1753,1.0328,1.1437,1.1437,0.2365,0.0013,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,RF,0.7662,0.8994,0.8764,0.9351,903,903,2656,-1753,1.0328,1.1437,1.1437,3.6522,0.0695,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,LightGBM,0.7951,0.8994,0.908,0.9372,903,903,2656,-1753,1.0328,1.1437,1.1437,0.3119,0.0765,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,DT,0.6162,0.9055,0.5666,0.9241,702,702,2656,-1954,3.4422,4.9033,4.9033,0.3249,0.0019,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,RF,0.7851,0.9024,0.8925,0.9381,702,702,2656,-1954,3.4422,4.9033,4.9033,3.8407,0.0703,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,LightGBM,0.7914,0.9024,0.9261,0.9385,702,702,2656,-1954,3.4422,4.9033,4.9033,0.1983,0.0574,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,DT,0.8447,0.8293,0.7161,0.9036,255,255,0,255,0.0625,0.2453,0.2453,0.2239,0.0014,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,RF,0.9456,0.8476,0.9282,0.9184,255,255,0,255,0.0625,0.2453,0.2453,4.2222,0.0867,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,LightGBM,0.9463,0.8598,0.9403,0.9249,255,255,0,255,0.0625,0.2453,0.2453,0.2197,0.0537,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,DT,0.8576,0.8262,0.7245,0.9027,1003,1003,0,1003,1.1009,1.0976,1.0976,0.2549,0.0014,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,RF,0.9338,0.8598,0.9281,0.9244,1003,1003,0,1003,1.1009,1.0976,1.0976,5.6505,0.0894,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,LightGBM,0.9248,0.8628,0.9391,0.9256,1003,1003,0,1003,1.1009,1.0976,1.0976,0.2151,0.0516,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,DT,0.6285,0.9024,0.5761,0.9241,181,181,2656,-2475,1.0066,5.5613,5.5613,0.2048,0.0012,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,RF,0.7676,0.8963,0.8909,0.9337,181,181,2656,-2475,1.0066,5.5613,5.5613,3.4708,0.0669,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,LightGBM,0.8011,0.8963,0.8974,0.9361,181,181,2656,-2475,1.0066,5.5613,5.5613,0.2027,0.0612,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,DT,0.6342,0.8933,0.5763,0.9203,27,27,2656,-2629,1.2095,44.796,44.796,0.2087,0.0012,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,RF,0.7564,0.8994,0.8903,0.9344,27,27,2656,-2629,1.2095,44.796,44.796,3.7914,0.0958,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,LightGBM,0.7717,0.8963,0.9187,0.934,27,27,2656,-2629,1.2095,44.796,44.796,0.275,0.0725,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o SVM,w/o SVM,--,DT,0.5324,0.9268,0.5001,0.9224,9030,9030,2656,6374,2.7082,0.2999,0.2999,0.4514,0.0013,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o SVM,w/o SVM,--,RF,0.6242,0.9268,0.8938,0.9352,9030,9030,2656,6374,2.7082,0.2999,0.2999,6.0366,0.0975,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,1,BSSMOTE w/o SVM,w/o SVM,--,LightGBM,0.5248,0.936,0.9237,0.9252,9030,9030,2656,6374,2.7082,0.2999,0.2999,0.2746,0.0585,success,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,2,None,None,--,DT,0.8298,0.8323,0.706,0.9044,0,0,0,0,0.0009,,,0.2163,0.0012,not_applied,success,42
Pulsar (HTRU2),Pulsar-Dataset-HTRU2,45558,17898,8,9.9201,Medium,Features <= 10,1,16259,1639,2,None,None,--,RF,0.9121,0.8537,0.9195,0.9201,0,0,0,0,0.0009,,,4.3564,0.1083,not_applied,success,42
